,zip,num_tracts,percent_ej
15325,46992,6,16.666666666666668
15326,46994,3,0.0
15327,46996,6,33.333333333333336
15328,46998,1,0.0
15329,47001,4,0.0
15330,47003,1,0.0
15331,47006,6,0.0
15332,47010,2,0.0
15333,47011,3,33.333333333333336
15334,47012,6,0.0
15335,47016,1,0.0
15336,47017,2,0.0
15337,47018,4,0.0
15338,47020,1,100.0
15339,47022,5,0.0
15340,47023,2,0.0
15341,47024,3,0.0
15342,47025,6,16.666666666666668
15343,47030,3,0.0
15344,47031,5,0.0
15345,47032,2,0.0
15346,47034,1,0.0
15347,47035,1,0.0
15348,47036,1,0.0
15349,47037,3,0.0
15350,47038,1,100.0
15351,47040,3,33.333333333333336
15352,47041,5,0.0
15353,47042,3,0.0
15354,47043,4,50.0
15355,47060,3,0.0
15356,47102,4,25.0
15357,47104,1,0.0
15358,47106,6,0.0
15359,47108,3,66.66666666666667
15360,47110,1,0.0
15361,47111,7,14.285714285714286
15362,47112,5,0.0
15363,47114,2,0.0
15364,47115,2,0.0
15365,47116,1,100.0
15366,47117,3,0.0
15367,47118,6,66.66666666666667
15368,47119,6,16.666666666666668
15369,47120,2,0.0
15370,47122,5,0.0
15371,47123,2,100.0
15372,47124,3,0.0
15373,47125,3,33.333333333333336
15374,47126,3,0.0
15375,47129,8,50.0
15376,47130,12,33.333333333333336
15377,47135,2,0.0
15378,47136,4,0.0
15379,47137,2,50.0
15380,47138,3,0.0
15381,47140,3,100.0
15382,47141,1,0.0
15383,47142,1,0.0
15384,47143,4,0.0
15385,47145,2,100.0
15386,47147,3,0.0
15387,47150,18,33.333333333333336
15388,47160,1,0.0
15389,47161,2,0.0
15390,47162,1,0.0
15391,47163,4,0.0
15392,47164,2,0.0
15393,47165,4,0.0
15394,47166,2,0.0
15395,47167,6,33.333333333333336
15396,47170,6,16.666666666666668
15397,47172,9,0.0
15398,47175,2,50.0
15399,47177,4,0.0
15400,47201,13,15.384615384615385
15401,47203,8,0.0
15402,47220,4,0.0
15403,47223,1,0.0
15404,47224,3,0.0
15405,47226,1,0.0
15406,47227,3,0.0
15407,47229,3,0.0
15408,47230,4,0.0
15409,47231,3,0.0
15410,47232,3,0.0
15411,47234,1,0.0
15412,47235,2,0.0
15413,47240,11,0.0
15414,47243,4,0.0
15415,47244,4,0.0
15416,47246,2,0.0
15417,47247,1,0.0
15418,47250,9,22.22222222222222
15419,47260,2,0.0
15420,47263,1,0.0
15421,47264,5,0.0
15422,47265,6,0.0
15423,47270,2,0.0
15424,47272,3,0.0
15425,47273,3,0.0
15426,47274,14,14.285714285714286
15427,47280,1,0.0
15428,47281,2,50.0
15429,47282,1,0.0
15430,47283,5,0.0
15431,47302,14,57.142857142857146
15432,47303,14,28.571428571428573
15433,47304,12,8.333333333333334
15434,47305,3,100.0
15435,47306,1,0.0
15436,47320,4,0.0
15437,47324,1,0.0
15438,47325,2,0.0
15439,47326,3,33.333333333333336
15440,47327,5,20.0
15441,47330,4,0.0
15442,47331,10,40.0
15443,47334,5,0.0
15444,47335,1,100.0
15445,47336,5,20.0
15446,47337,1,0.0
15447,47338,3,0.0
15448,47339,2,0.0
15449,47340,3,0.0
15450,47341,2,0.0
15451,47342,2,0.0
15452,47344,1,0.0
15453,47345,3,0.0
15454,47346,4,0.0
15455,47348,4,50.0
15456,47351,1,0.0
15457,47352,2,0.0
15458,47353,4,0.0
15459,47354,4,0.0
15460,47355,2,0.0
15461,47356,5,0.0
15462,47357,4,25.0
15463,47358,2,0.0
15464,47359,2,0.0
15465,47360,4,0.0
15466,47361,1,0.0
15467,47362,12,41.666666666666664
15468,47367,1,0.0
15469,47368,5,0.0
15470,47369,1,0.0
15471,47371,7,28.571428571428573
15472,47373,2,0.0
15473,47374,14,28.571428571428573
15474,47380,4,0.0
15475,47381,1,0.0
15476,47382,1,0.0
15477,47383,1,0.0
15478,47384,4,0.0
15479,47385,3,0.0
15480,47386,2,0.0
15481,47387,1,0.0
15482,47388,1,0.0
15483,47390,4,25.0
15484,47393,4,0.0
15485,47394,7,0.0
15486,47396,4,0.0
15487,47401,16,0.0
15488,47403,12,16.666666666666668
15489,47404,15,6.666666666666667
15490,47405,4,0.0
15491,47406,1,0.0
15492,47408,10,0.0
15493,47420,1,0.0
15494,47421,9,33.333333333333336
15495,47424,6,16.666666666666668
15496,47427,2,0.0
15497,47429,3,0.0
15498,47431,2,0.0
15499,47432,4,25.0
15500,47433,6,16.666666666666668
15501,47434,1,0.0
15502,47436,4,0.0
15503,47437,1,0.0
15504,47438,5,0.0
15505,47441,4,50.0
15506,47443,1,0.0
15507,47446,5,20.0
15508,47448,5,0.0
15509,47449,1,0.0
15510,47451,1,0.0
15511,47452,5,40.0
15512,47453,1,0.0
15513,47454,4,50.0
15514,47455,1,0.0
15515,47456,5,20.0
15516,47457,2,0.0
15517,47458,1,0.0
15518,47459,4,25.0
15519,47460,8,37.5
15520,47462,5,0.0
15521,47464,1,0.0
15522,47465,3,0.0
15523,47467,1,0.0
15524,47468,3,0.0
15525,47469,2,50.0
15526,47470,2,0.0
15527,47471,3,0.0
15528,47501,5,20.0
15529,47512,3,33.333333333333336
15530,47513,3,33.333333333333336
15531,47514,1,0.0
15532,47515,1,0.0
15533,47516,3,0.0
15534,47519,1,0.0
15535,47520,4,25.0
15536,47521,1,0.0
15537,47522,1,0.0
15538,47523,2,0.0
15539,47524,1,0.0
15540,47525,2,0.0
15541,47527,3,0.0
15542,47528,1,0.0
15543,47529,3,0.0
15544,47531,2,0.0
15545,47532,5,0.0
15546,47535,1,0.0
15547,47536,1,0.0
15548,47537,2,0.0
15549,47541,3,0.0
15550,47542,5,0.0
15551,47546,5,0.0
15552,47550,2,0.0
15553,47551,1,0.0
15554,47552,1,0.0
15555,47553,4,0.0
15556,47557,1,0.0
15557,47558,3,0.0
15558,47561,3,0.0
15559,47562,4,0.0
15560,47564,2,0.0
15561,47567,4,25.0
15562,47568,3,0.0
15563,47574,1,0.0
15564,47575,3,0.0
15565,47576,1,0.0
15566,47577,2,0.0
15567,47578,2,0.0
15568,47579,1,0.0
15569,47580,1,0.0
15570,47581,2,0.0
15571,47584,1,100.0
15572,47585,2,50.0
15573,47586,5,20.0
15574,47588,5,0.0
15575,47590,2,0.0
15576,47591,8,25.0
15577,47596,1,0.0
15578,47597,1,0.0
15579,47598,3,33.333333333333336
15580,47601,9,0.0
15581,47610,4,0.0
15582,47611,2,0.0
15583,47612,3,0.0
15584,47613,3,0.0
15585,47615,1,0.0
15586,47616,2,0.0
15587,47619,4,25.0
15588,47620,6,16.666666666666668
15589,47630,7,0.0
15590,47631,3,0.0
15591,47633,5,0.0
15592,47634,2,0.0
15593,47635,4,25.0
15594,47637,2,0.0
15595,47638,4,0.0
15596,47639,3,0.0
15597,47640,2,0.0
15598,47648,3,0.0
15599,47649,4,0.0
15600,47654,1,0.0
15601,47660,5,20.0
15602,47665,3,0.0
15603,47666,2,0.0
15604,47670,6,0.0
15605,47683,1,0.0
15606,47708,2,100.0
15607,47710,11,54.54545454545455
15608,47711,16,43.75
15609,47712,10,20.0
15610,47713,7,100.0
15611,47714,14,50.0
15612,47715,11,18.181818181818183
15613,47720,7,14.285714285714286
15614,47725,7,0.0
15615,47802,11,36.36363636363637
15616,47803,11,45.45454545454545
15617,47804,7,71.42857142857143
15618,47805,6,33.333333333333336
15619,47807,8,50.0
15620,47809,1,0.0
15621,47832,2,0.0
15622,47833,3,33.333333333333336
15623,47834,9,0.0
15624,47836,1,0.0
15625,47837,3,0.0
15626,47838,2,0.0
15627,47840,2,0.0
15628,47841,3,0.0
15629,47842,5,20.0
15630,47846,1,0.0
15631,47847,1,0.0
15632,47848,3,0.0
15633,47849,1,0.0
15634,47850,3,0.0
15635,47853,1,0.0
15636,47854,1,0.0
15637,47855,1,0.0
15638,47857,1,0.0
15639,47858,3,0.0
15640,47859,1,0.0
15641,47860,1,0.0
15642,47861,1,0.0
15643,47862,2,0.0
15644,47863,1,0.0
15645,47865,1,0.0
15646,47866,2,0.0
15647,47868,4,25.0
15648,47869,1,0.0
15649,47871,1,0.0
15650,47872,5,0.0
15651,47874,5,0.0
15652,47876,1,0.0
15653,47879,2,0.0
15654,47880,1,0.0
15655,47881,1,0.0
15656,47882,5,20.0
15657,47884,1,0.0
15658,47885,3,33.333333333333336
15659,47901,5,40.0
15660,47904,10,50.0
15661,47905,17,35.294117647058826
15662,47906,17,0.0
15663,47907,2,0.0
15664,47909,11,36.36363636363637
15665,47916,1,0.0
15666,47917,2,0.0
15667,47918,6,16.666666666666668
15668,47920,4,0.0
15669,47921,3,0.0
15670,47922,4,50.0
15671,47923,4,0.0
15672,47924,1,0.0
15673,47925,1,0.0
15674,47926,3,0.0
15675,47928,2,0.0
15676,47929,2,0.0
15677,47930,2,0.0
15678,47932,5,0.0
15679,47933,10,10.0
15680,47940,1,0.0
15681,47941,1,0.0
15682,47942,2,0.0
15683,47943,3,0.0
15684,47944,3,0.0
15685,47946,4,25.0
15686,47948,3,33.333333333333336
15687,47949,2,0.0
15688,47950,3,0.0
15689,47951,2,100.0
15690,47952,2,0.0
15691,47954,4,0.0
15692,47955,3,0.0
15693,47957,3,33.333333333333336
15694,47958,1,0.0
15695,47959,6,16.666666666666668
15696,47960,8,25.0
15697,47963,2,50.0
15698,47964,1,0.0
15699,47965,1,0.0
15700,47966,1,0.0
15701,47967,2,0.0
15702,47968,2,0.0
15703,47969,1,0.0
15704,47970,3,0.0
15705,47971,3,0.0
15706,47974,1,0.0
15707,47975,2,0.0
15708,47977,3,0.0
15709,47978,7,14.285714285714286
15710,47980,2,0.0
15711,47981,2,0.0
15712,47982,1,0.0
15713,47983,1,0.0
15714,47987,4,0.0
15715,47989,3,0.0
15716,47990,3,0.0
15717,47991,1,0.0
15718,47992,2,0.0
15719,47993,2,0.0
15720,47994,1,0.0
15721,47995,3,33.333333333333336
15722,47997,1,0.0
15723,48001,4,0.0
15724,48002,1,0.0
15725,48003,3,0.0
15726,48005,1,0.0
15727,48006,2,0.0
15728,48009,7,0.0
15729,48014,4,25.0
15730,48015,2,50.0
15731,48017,5,0.0
15732,48021,10,70.0
15733,48022,2,0.0
15734,48023,2,0.0
15735,48025,5,0.0
15736,48026,4,0.0
15737,48027,2,0.0
15738,48028,1,0.0
15739,48030,4,75.0
15740,48032,3,0.0
15741,48033,10,20.0
15742,48034,6,33.333333333333336
15743,48035,10,20.0
15744,48036,8,37.5
15745,48038,9,0.0
15746,48039,2,0.0
15747,48040,3,0.0
15748,48041,2,0.0
15749,48042,4,0.0
15750,48043,6,66.66666666666667
15751,48044,8,0.0
15752,48045,9,22.22222222222222
15753,48047,10,10.0
15754,48048,2,0.0
15755,48049,3,0.0
15756,48050,1,0.0
15757,48051,5,20.0
15758,48054,2,0.0
15759,48059,6,16.666666666666668
15760,48060,14,64.28571428571429
15761,48062,2,0.0
15762,48063,1,0.0
15763,48064,2,0.0
15764,48065,4,0.0
15765,48066,21,47.61904761904763
15766,48067,9,0.0
15767,48069,1,0.0
15768,48070,3,0.0
15769,48071,8,25.0
15770,48072,5,0.0
15771,48073,13,0.0
15772,48074,2,50.0
15773,48075,9,22.22222222222222
15774,48076,10,10.0
15775,48079,5,0.0
15776,48080,9,0.0
15777,48081,10,0.0
15778,48082,7,0.0
15779,48083,8,12.5
15780,48084,7,0.0
15781,48085,6,0.0
15782,48088,12,0.0
15783,48089,11,72.72727272727273
15784,48091,11,81.81818181818181
15785,48092,10,30.0
15786,48093,12,16.666666666666668
15787,48094,3,0.0
15788,48095,2,0.0
15789,48096,1,0.0
15790,48097,2,0.0
15791,48098,7,0.0
15792,48101,9,0.0
15793,48103,23,0.0
15794,48104,15,0.0
15795,48105,18,0.0
15796,48108,14,0.0
15797,48109,5,0.0
15798,48111,14,7.142857142857143
15799,48114,13,7.6923076923076925
15800,48116,17,0.0
15801,48117,5,20.0
15802,48118,7,0.0
15803,48120,4,25.0
15804,48122,3,66.66666666666667
15805,48124,11,9.090909090909092
15806,48125,6,50.0
15807,48126,15,73.33333333333333
15808,48127,10,60.0
15809,48128,3,0.0
15810,48130,5,0.0
15811,48131,5,0.0
15812,48133,5,0.0
15813,48134,9,0.0
15814,48135,9,0.0
15815,48137,4,0.0
15816,48138,3,0.0
15817,48139,1,0.0
15818,48140,4,0.0
15819,48141,8,100.0
15820,48143,1,0.0
15821,48144,4,0.0
15822,48145,3,0.0
15823,48146,11,72.72727272727273
15824,48150,13,0.0
15825,48152,15,0.0
15826,48154,11,0.0
15827,48157,1,0.0
15828,48158,3,0.0
15829,48159,3,0.0
15830,48160,7,0.0
15831,48161,12,25.0
15832,48162,10,10.0
15833,48164,7,0.0
15834,48165,3,0.0
15835,48166,5,20.0
15836,48167,12,0.0
15837,48168,6,0.0
15838,48169,12,0.0
15839,48170,14,0.0
15840,48173,5,0.0
15841,48174,14,28.571428571428573
15842,48176,12,8.333333333333334
15843,48177,1,0.0
15844,48178,13,0.0
15845,48179,3,0.0
15846,48180,19,21.05263157894737
15847,48182,10,0.0
15848,48183,13,0.0
15849,48184,8,50.0
15850,48185,14,21.428571428571427
15851,48186,10,20.0
15852,48187,14,0.0
15853,48188,10,10.0
15854,48189,9,0.0
15855,48190,1,0.0
15856,48191,3,0.0
15857,48192,9,11.11111111111111
15858,48193,5,0.0
15859,48195,8,12.5
15860,48197,27,14.814814814814815
15861,48198,14,42.857142857142854
15862,48201,13,69.23076923076923
15863,48202,13,69.23076923076923
15864,48203,20,90.0
15865,48204,16,100.0
15866,48205,19,100.0
15867,48206,18,88.88888888888889
15868,48207,22,72.72727272727273
15869,48208,15,100.0
15870,48209,11,100.0
15871,48210,15,93.33333333333333
15872,48211,13,84.61538461538461
15873,48212,17,94.11764705882354
15874,48213,18,100.0
15875,48214,12,75.0
15876,48215,9,77.77777777777777
15877,48216,9,77.77777777777777
15878,48217,3,100.0
15879,48218,4,75.0
15880,48219,18,88.88888888888889
15881,48220,8,12.5
15882,48221,16,75.0
15883,48223,19,84.21052631578948
15884,48224,18,94.44444444444444
15885,48225,8,50.0
15886,48226,4,25.0
15887,48227,23,100.0
15888,48228,22,95.45454545454548
15889,48229,5,100.0
15890,48230,5,0.0
15891,48233,1,0.0
15892,48234,20,100.0
15893,48235,18,94.44444444444444
15894,48236,13,23.076923076923077
15895,48237,9,44.44444444444444
15896,48238,19,94.73684210526316
15897,48239,12,33.333333333333336
15898,48240,9,66.66666666666667
15899,48242,1,0.0
15900,48243,1,0.0
15901,48301,5,0.0
15902,48302,12,16.666666666666668
15903,48304,5,0.0
15904,48306,10,0.0
15905,48307,15,0.0
15906,48309,11,0.0
15907,48310,9,55.55555555555556
15908,48312,10,10.0
15909,48313,10,10.0
15910,48314,6,33.333333333333336
15911,48315,6,0.0
15912,48316,6,0.0
15913,48317,8,12.5
15914,48320,5,0.0
15915,48322,12,0.0
15916,48323,10,0.0
15917,48324,8,0.0
15918,48326,10,10.0
15919,48327,10,0.0
15920,48328,11,0.0
15921,48329,10,0.0
15922,48331,9,0.0
15923,48334,9,0.0
15924,48335,9,0.0
15925,48336,9,0.0
15926,48340,7,100.0
15927,48341,11,63.63636363636363
15928,48342,6,100.0
15929,48346,9,0.0
15930,48348,10,0.0
15931,48350,6,0.0
15932,48353,2,0.0
15933,48356,5,0.0
15934,48357,4,0.0
15935,48359,7,0.0
15936,48360,6,0.0
15937,48362,6,0.0
15938,48363,3,0.0
15939,48367,2,0.0
15940,48370,3,0.0
15941,48371,9,0.0
15942,48374,2,0.0
15943,48375,5,0.0
15944,48377,4,0.0
15945,48380,4,0.0
15946,48381,6,0.0
15947,48382,9,0.0
15948,48383,4,0.0
15949,48386,8,0.0
15950,48390,9,0.0
15951,48393,9,0.0
15952,48397,1,100.0
15953,48401,4,25.0
15954,48411,1,0.0
15955,48412,3,0.0
15956,48413,6,16.666666666666668
15957,48414,3,0.0
15958,48415,7,14.285714285714286
15959,48416,5,20.0
15960,48417,2,0.0
15961,48418,4,0.0
15962,48419,4,25.0
15963,48420,16,25.0
15964,48421,8,0.0
15965,48422,3,33.333333333333336
15966,48423,14,0.0
15967,48426,1,0.0
15968,48427,4,25.0
15969,48428,4,0.0
15970,48429,6,0.0
15971,48430,18,0.0
15972,48432,3,0.0
15973,48433,11,9.090909090909092
15974,48434,1,0.0
15975,48435,5,0.0
15976,48436,7,0.0
15977,48437,1,100.0
15978,48438,3,0.0
15979,48439,16,6.25
15980,48440,1,0.0
15981,48441,3,33.333333333333336
15982,48442,13,0.0
15983,48444,7,14.285714285714286
15984,48445,4,0.0
15985,48446,12,0.0
15986,48449,4,0.0
15987,48450,3,0.0
15988,48451,8,0.0
15989,48453,5,20.0
15990,48454,2,50.0
15991,48455,6,0.0
15992,48456,4,25.0
15993,48457,5,40.0
15994,48458,12,58.333333333333336
15995,48460,2,0.0
15996,48461,5,0.0
15997,48462,9,0.0
15998,48463,4,25.0
15999,48464,4,0.0
16000,48465,3,33.333333333333336
16001,48466,2,0.0
16002,48467,4,0.0
16003,48468,1,0.0
16004,48469,2,0.0
16005,48470,3,33.333333333333336
16006,48471,7,28.571428571428573
16007,48472,4,0.0
16008,48473,9,22.22222222222222
16009,48475,3,0.0
16010,48476,1,0.0
16011,48502,1,0.0
16012,48503,16,81.25
16013,48504,16,87.5
16014,48505,18,94.44444444444444
16015,48506,15,66.66666666666667
16016,48507,18,66.66666666666667
16017,48509,4,0.0
16018,48519,5,20.0
16019,48529,6,83.33333333333333
16020,48532,9,66.66666666666667
16021,48551,1,0.0
16022,48553,1,0.0
16023,48554,1,0.0
16024,48601,20,65.0
16025,48602,13,84.61538461538461
16026,48603,8,25.0
16027,48604,8,50.0
16028,48607,4,100.0
16029,48609,5,0.0
16030,48610,5,60.0
16031,48611,3,0.0
16032,48612,9,66.66666666666667
16033,48613,2,50.0
16034,48614,3,33.333333333333336
16035,48615,4,0.0
16036,48616,6,16.666666666666668
16037,48617,5,60.0
16038,48618,5,60.0
16039,48619,3,66.66666666666667
16040,48621,2,50.0
16041,48622,5,40.0
16042,48623,9,11.11111111111111
16043,48624,12,83.33333333333333
16044,48625,8,87.5
16045,48626,6,0.0
16046,48627,1,0.0
16047,48628,5,0.0
16048,48629,4,50.0
16049,48630,1,100.0
16050,48631,2,0.0
16051,48632,7,42.857142857142854
16052,48633,2,50.0
16053,48634,2,0.0
16054,48635,3,66.66666666666667
16055,48636,2,50.0
16056,48637,6,0.0
16057,48638,6,33.333333333333336
16058,48640,12,16.666666666666668
16059,48642,12,16.666666666666668
16060,48647,6,66.66666666666667
16061,48649,3,33.333333333333336
16062,48650,4,25.0
16063,48651,5,60.0
16064,48652,5,20.0
16065,48653,8,25.0
16066,48654,5,60.0
16067,48655,6,16.666666666666668
16068,48656,4,75.0
16069,48657,5,0.0
16070,48658,5,40.0
16071,48659,3,33.333333333333336
16072,48661,5,60.0
16073,48662,3,0.0
16074,48667,1,100.0
16075,48701,3,0.0
16076,48703,2,50.0
16077,48705,2,100.0
16078,48706,10,30.0
16079,48708,12,50.0
16080,48710,1,0.0
16081,48720,1,0.0
16082,48721,1,0.0
16083,48722,5,20.0
16084,48723,8,25.0
16085,48724,1,100.0
16086,48725,3,0.0
16087,48726,7,0.0
16088,48727,2,0.0
16089,48728,2,50.0
16090,48729,2,0.0
16091,48730,2,50.0
16092,48731,3,0.0
16093,48732,3,33.333333333333336
16094,48733,1,0.0
16095,48734,5,0.0
16096,48735,4,0.0
16097,48737,3,100.0
16098,48738,3,33.333333333333336
16099,48739,7,85.71428571428571
16100,48740,2,50.0
16101,48741,2,0.0
16102,48742,4,50.0
16103,48743,1,100.0
16104,48744,4,25.0
16105,48745,4,75.0
16106,48746,6,33.333333333333336
16107,48747,3,0.0
16108,48748,4,50.0
16109,48749,3,33.333333333333336
16110,48750,6,66.66666666666667
16111,48754,4,0.0
16112,48755,4,0.0
16113,48756,3,66.66666666666667
16114,48757,5,0.0
16115,48759,3,0.0
16116,48760,2,0.0
16117,48761,5,100.0
16118,48762,5,40.0
16119,48763,5,60.0
16120,48765,4,50.0
16121,48766,4,50.0
16122,48767,3,0.0
16123,48768,5,40.0
16124,48770,2,50.0
16125,48801,4,0.0
16126,48806,2,0.0
16127,48807,2,50.0
16128,48808,4,0.0
16129,48809,6,33.333333333333336
16130,48811,3,33.333333333333336
16131,48813,14,0.0
16132,48815,2,0.0
16133,48816,1,0.0
16134,48817,5,0.0
16135,48818,3,33.333333333333336
16136,48819,4,0.0
16137,48820,10,0.0
16138,48821,3,0.0
16139,48822,2,0.0
16140,48823,23,0.0
16141,48825,6,0.0
16142,48827,10,0.0
16143,48829,4,25.0
16144,48831,5,20.0
16145,48832,1,0.0
16146,48834,4,0.0
16147,48835,5,0.0
16148,48836,9,0.0
16149,48837,10,0.0
16150,48838,7,14.285714285714286
16151,48840,8,0.0
16152,48841,3,33.333333333333336
16153,48842,7,0.0
16154,48843,21,4.761904761904762
16155,48845,4,0.0
16156,48846,7,28.571428571428573
16157,48847,5,0.0
16158,48848,5,0.0
16159,48849,6,0.0
16160,48850,5,0.0
16161,48851,3,0.0
16162,48852,1,100.0
16163,48853,1,0.0
16164,48854,10,0.0
16165,48855,9,0.0
16166,48856,2,0.0
16167,48857,4,0.0
16168,48858,15,6.666666666666667
16169,48860,1,0.0
16170,48861,3,0.0
16171,48864,8,0.0
16172,48865,2,0.0
16173,48866,5,0.0
16174,48867,12,25.0
16175,48870,1,0.0
16176,48871,2,0.0
16177,48872,8,0.0
16178,48873,4,0.0
16179,48874,2,0.0
16180,48875,5,0.0
16181,48876,4,0.0
16182,48877,3,0.0
16183,48878,3,33.333333333333336
16184,48879,12,0.0
16185,48880,5,20.0
16186,48881,3,0.0
16187,48883,6,16.666666666666668
16188,48884,5,20.0
16189,48885,3,0.0
16190,48886,3,0.0
16191,48888,6,33.333333333333336
16192,48889,2,0.0
16193,48890,4,0.0
16194,48891,2,50.0
16195,48892,6,0.0
16196,48893,4,0.0
16197,48894,2,0.0
16198,48895,5,0.0
16199,48896,1,0.0
16200,48897,2,0.0
16201,48906,18,50.0
16202,48910,17,52.94117647058823
16203,48911,12,58.333333333333336
16204,48912,11,54.54545454545455
16205,48915,6,66.66666666666667
16206,48917,14,21.428571428571427
16207,48921,1,0.0
16208,48933,5,80.0
16209,49001,8,62.5
16210,49002,10,0.0
16211,49004,7,14.285714285714286
16212,49006,8,0.0
16213,49007,7,42.857142857142854
16214,49008,10,20.0
16215,49009,11,0.0
16216,49010,8,25.0
16217,49011,3,0.0
16218,49012,3,0.0
16219,49013,3,66.66666666666667
16220,49014,12,50.0
16221,49015,10,40.0
16222,49017,15,40.0
16223,49021,5,0.0
16224,49022,15,60.000000000000014
16225,49024,11,0.0
16226,49026,5,60.0
16227,49027,1,100.0
16228,49028,4,0.0
16229,49029,3,0.0
16230,49030,4,0.0
16231,49031,8,25.0
16232,49032,3,0.0
16233,49033,4,0.0
16234,49034,5,0.0
16235,49036,11,18.181818181818183
16236,49037,10,60.0
16237,49038,4,25.0
16238,49040,4,0.0
16239,49042,4,0.0
16240,49043,2,100.0
16241,49045,6,16.666666666666668
16242,49046,5,0.0
16243,49047,7,28.571428571428573
16244,49048,9,44.44444444444444
16245,49050,3,0.0
16246,49051,2,0.0
16247,49052,2,0.0
16248,49053,3,0.0
16249,49055,4,25.0
16250,49056,5,60.0
16251,49057,4,50.0
16252,49058,7,0.0
16253,49060,4,0.0
16254,49061,4,0.0
16255,49064,6,33.333333333333336
16256,49065,3,0.0
16257,49066,1,0.0
16258,49067,5,0.0
16259,49068,7,0.0
16260,49070,3,0.0
16261,49071,5,0.0
16262,49072,4,0.0
16263,49073,6,0.0
16264,49074,1,100.0
16265,49075,1,0.0
16266,49076,3,0.0
16267,49078,7,0.0
16268,49079,6,0.0
16269,49080,10,0.0
16270,49082,4,0.0
16271,49083,3,0.0
16272,49084,1,0.0
16273,49085,11,9.090909090909092
16274,49087,6,0.0
16275,49088,3,0.0
16276,49089,2,0.0
16277,49090,8,50.0
16278,49091,9,33.333333333333336
16279,49092,4,0.0
16280,49093,11,18.181818181818183
16281,49094,3,0.0
16282,49095,3,0.0
16283,49096,3,0.0
16284,49097,6,0.0
16285,49098,6,16.666666666666668
16286,49099,4,0.0
16287,49101,4,0.0
16288,49102,2,0.0
16289,49103,6,0.0
16290,49104,1,0.0
16291,49106,1,0.0
16292,49107,7,14.285714285714286
16293,49111,5,0.0
16294,49112,5,20.0
16295,49113,3,0.0
16296,49115,1,0.0
16297,49116,1,0.0
16298,49117,2,0.0
16299,49119,1,0.0
16300,49120,14,14.285714285714286
16301,49125,3,0.0
16302,49126,2,0.0
16303,49127,7,0.0
16304,49128,4,0.0
16305,49129,2,0.0
16306,49130,2,0.0
16307,49201,29,34.482758620689665
16308,49202,12,66.66666666666667
16309,49203,16,50.0
16310,49220,4,0.0
16311,49221,11,36.36363636363637
16312,49224,11,18.181818181818183
16313,49227,3,0.0
16314,49228,4,0.0
16315,49229,5,0.0
16316,49230,6,0.0
16317,49232,2,100.0
16318,49233,4,0.0
16319,49234,4,0.0
16320,49235,5,0.0
16321,49236,6,0.0
16322,49237,3,0.0
16323,49238,4,0.0
16324,49240,8,12.5
16325,49241,1,0.0
16326,49242,9,33.333333333333336
16327,49245,5,0.0
16328,49246,5,20.0
16329,49247,6,16.666666666666668
16330,49248,1,0.0
16331,49249,4,25.0
16332,49250,6,16.666666666666668
16333,49251,6,0.0
16334,49252,5,20.0
16335,49253,4,0.0
16336,49254,1,0.0
16337,49255,4,25.0
16338,49256,2,0.0
16339,49259,2,0.0
16340,49261,1,0.0
16341,49262,2,0.0
16342,49263,1,0.0
16343,49264,3,0.0
16344,49265,3,0.0
16345,49266,4,25.0
16346,49267,3,0.0
16347,49268,2,0.0
16348,49269,4,0.0
16349,49270,5,0.0
16350,49271,3,33.333333333333336
16351,49272,2,0.0
16352,49274,5,20.0
16353,49276,3,0.0
16354,49277,2,0.0
16355,49279,3,0.0
16356,49282,1,0.0
16357,49283,2,0.0
16358,49284,4,0.0
16359,49285,7,0.0
16360,49286,7,0.0
16361,49287,3,0.0
16362,49288,2,50.0
16363,49289,1,0.0
16364,49301,8,0.0
16365,49302,3,0.0
16366,49303,2,0.0
16367,49304,4,75.0
16368,49305,3,66.66666666666667
16369,49306,5,0.0
16370,49307,8,50.0
16371,49309,2,100.0
16372,49310,4,25.0
16373,49312,1,100.0
16374,49315,9,0.0
16375,49316,7,0.0
16376,49318,3,0.0
16377,49319,8,0.0
16378,49320,1,0.0
16379,49321,8,12.5
16380,49322,3,0.0
16381,49323,3,0.0
16382,49325,4,0.0
16383,49326,4,0.0
16384,49327,5,0.0
16385,49328,4,0.0
16386,49329,5,20.0
16387,49330,6,0.0
16388,49331,7,0.0
16389,49332,3,33.333333333333336
16390,49333,8,0.0
16391,49335,1,0.0
16392,49336,5,40.0
16393,49337,9,33.333333333333336
16394,49338,3,66.66666666666667
16395,49339,1,0.0
16396,49340,7,28.571428571428573
16397,49341,9,0.0
16398,49342,3,33.333333333333336
16399,49343,6,0.0
16400,49344,5,0.0
16401,49345,6,16.666666666666668
16402,49346,5,40.0
16403,49347,4,0.0
16404,49348,7,0.0
16405,49349,6,66.66666666666667
16406,49401,5,0.0
16407,49402,5,60.0
16408,49403,3,0.0
16409,49404,6,0.0
16410,49405,3,33.333333333333336
16411,49406,1,0.0
16412,49408,7,14.285714285714286
16413,49410,2,50.0
16414,49411,2,0.0
16415,49412,7,57.142857142857146
16416,49415,4,0.0
16417,49417,8,0.0
16418,49418,7,0.0
16419,49419,6,0.0
16420,49420,4,50.0
16421,49421,5,80.0
16422,49423,15,0.0
16423,49424,11,0.0
16424,49425,4,50.0
16425,49426,12,0.0
16426,49428,7,0.0
16427,49431,6,33.333333333333336
