"GEO_ID","P001001","NAME"
"8600000US46845","22117","ZCTA5 46845"
"8600000US46901","37633","ZCTA5 46901"
"8600000US46902","35697","ZCTA5 46902"
"8600000US46910","3360","ZCTA5 46910"
"8600000US46911","1439","ZCTA5 46911"
"8600000US46913","1329","ZCTA5 46913"
"8600000US46914","4908","ZCTA5 46914"
"8600000US46915","679","ZCTA5 46915"
"8600000US46917","1853","ZCTA5 46917"
"8600000US46919","2390","ZCTA5 46919"
"8600000US46920","1045","ZCTA5 46920"
"8600000US46922","61","ZCTA5 46922"
"8600000US46923","8048","ZCTA5 46923"
"8600000US46926","1708","ZCTA5 46926"
"8600000US46928","4951","ZCTA5 46928"
"8600000US46929","3214","ZCTA5 46929"
"8600000US46930","133","ZCTA5 46930"
"8600000US46931","188","ZCTA5 46931"
"8600000US46932","3448","ZCTA5 46932"
"8600000US46933","6414","ZCTA5 46933"
"8600000US46936","5922","ZCTA5 46936"
"8600000US46938","3200","ZCTA5 46938"
"8600000US46939","2101","ZCTA5 46939"
"8600000US46940","2548","ZCTA5 46940"
"8600000US46941","1125","ZCTA5 46941"
"8600000US46943","247","ZCTA5 46943"
"8600000US46946","136","ZCTA5 46946"
"8600000US46947","28866","ZCTA5 46947"
"8600000US46950","643","ZCTA5 46950"
"8600000US46951","2170","ZCTA5 46951"
"8600000US46952","20308","ZCTA5 46952"
"8600000US46953","24177","ZCTA5 46953"
"8600000US46957","558","ZCTA5 46957"
"8600000US46958","460","ZCTA5 46958"
"8600000US46959","231","ZCTA5 46959"
"8600000US46960","1218","ZCTA5 46960"
"8600000US46961","99","ZCTA5 46961"
"8600000US46962","9728","ZCTA5 46962"
"8600000US46967","98","ZCTA5 46967"
"8600000US46968","73","ZCTA5 46968"
"8600000US46970","23766","ZCTA5 46970"
"8600000US46974","1699","ZCTA5 46974"
"8600000US46975","14691","ZCTA5 46975"
"8600000US46978","2059","ZCTA5 46978"
"8600000US46979","4733","ZCTA5 46979"
"8600000US46982","2573","ZCTA5 46982"
"8600000US46984","224","ZCTA5 46984"
"8600000US46985","1441","ZCTA5 46985"
"8600000US46986","1915","ZCTA5 46986"
"8600000US46987","776","ZCTA5 46987"
"8600000US46988","823","ZCTA5 46988"
"8600000US46989","5195","ZCTA5 46989"
"8600000US46990","801","ZCTA5 46990"
"8600000US46991","1797","ZCTA5 46991"
"8600000US46992","16759","ZCTA5 46992"
"8600000US46994","2684","ZCTA5 46994"
"8600000US46996","7139","ZCTA5 46996"
"8600000US46998","112","ZCTA5 46998"
"8600000US47001","10422","ZCTA5 47001"
"8600000US47003","1040","ZCTA5 47003"
"8600000US47006","11727","ZCTA5 47006"
"8600000US47010","306","ZCTA5 47010"
"8600000US47011","1277","ZCTA5 47011"
"8600000US47012","10188","ZCTA5 47012"
"8600000US47016","793","ZCTA5 47016"
"8600000US47017","507","ZCTA5 47017"
"8600000US47018","4275","ZCTA5 47018"
"8600000US47020","1309","ZCTA5 47020"
"8600000US47022","3358","ZCTA5 47022"
"8600000US47023","1636","ZCTA5 47023"
"8600000US47024","3226","ZCTA5 47024"
"8600000US47025","22932","ZCTA5 47025"
"8600000US47030","1636","ZCTA5 47030"
"8600000US47031","5368","ZCTA5 47031"
"8600000US47032","3289","ZCTA5 47032"
"8600000US47034","158","ZCTA5 47034"
"8600000US47035","233","ZCTA5 47035"
"8600000US47036","1023","ZCTA5 47036"
"8600000US47037","4333","ZCTA5 47037"
"8600000US47038","1504","ZCTA5 47038"
"8600000US47040","5480","ZCTA5 47040"
"8600000US47041","6125","ZCTA5 47041"
"8600000US47042","4504","ZCTA5 47042"
"8600000US47043","5250","ZCTA5 47043"
"8600000US47060","6448","ZCTA5 47060"
"8600000US47102","7255","ZCTA5 47102"
"8600000US47104","41","ZCTA5 47104"
"8600000US47106","4718","ZCTA5 47106"
"8600000US47108","2463","ZCTA5 47108"
"8600000US47110","350","ZCTA5 47110"
"8600000US47111","14533","ZCTA5 47111"
"8600000US47112","16722","ZCTA5 47112"
"8600000US47114","399","ZCTA5 47114"
"8600000US47115","2622","ZCTA5 47115"
"8600000US47116","805","ZCTA5 47116"
"8600000US47117","4429","ZCTA5 47117"
"8600000US47118","3502","ZCTA5 47118"
"8600000US47119","10911","ZCTA5 47119"
"8600000US47120","938","ZCTA5 47120"
"8600000US47122","9979","ZCTA5 47122"
"8600000US47123","189","ZCTA5 47123"
"8600000US47124","4264","ZCTA5 47124"
"8600000US47125","1658","ZCTA5 47125"
"8600000US47126","4250","ZCTA5 47126"
"8600000US47129","19527","ZCTA5 47129"
"8600000US47130","44722","ZCTA5 47130"
"8600000US47135","1372","ZCTA5 47135"
"8600000US47136","4178","ZCTA5 47136"
"8600000US47137","1421","ZCTA5 47137"
"8600000US47138","4373","ZCTA5 47138"
"8600000US47140","2669","ZCTA5 47140"
"8600000US47141","1668","ZCTA5 47141"
"8600000US47142","1174","ZCTA5 47142"
"8600000US47143","3015","ZCTA5 47143"
"8600000US47145","1998","ZCTA5 47145"
"8600000US47147","945","ZCTA5 47147"
"8600000US47150","47472","ZCTA5 47150"
"8600000US47160","93","ZCTA5 47160"
"8600000US47161","3735","ZCTA5 47161"
"8600000US47162","829","ZCTA5 47162"
"8600000US47163","1746","ZCTA5 47163"
"8600000US47164","3779","ZCTA5 47164"
"8600000US47165","6438","ZCTA5 47165"
"8600000US47166","1302","ZCTA5 47166"
"8600000US47167","15014","ZCTA5 47167"
"8600000US47170","14795","ZCTA5 47170"
"8600000US47172","16059","ZCTA5 47172"
"8600000US47175","909","ZCTA5 47175"
"8600000US47177","1221","ZCTA5 47177"
"8600000US47201","41662","ZCTA5 47201"
"8600000US47203","25806","ZCTA5 47203"
"8600000US47220","5652","ZCTA5 47220"
"8600000US47223","1490","ZCTA5 47223"
"8600000US47224","636","ZCTA5 47224"
"8600000US47226","202","ZCTA5 47226"
"8600000US47227","1598","ZCTA5 47227"
"8600000US47229","3231","ZCTA5 47229"
"8600000US47230","2029","ZCTA5 47230"
"8600000US47231","1167","ZCTA5 47231"
"8600000US47232","2839","ZCTA5 47232"
"8600000US47234","1379","ZCTA5 47234"
"8600000US47235","1784","ZCTA5 47235"
"8600000US47240","20832","ZCTA5 47240"
"8600000US47243","5951","ZCTA5 47243"
"8600000US47244","786","ZCTA5 47244"
"8600000US47246","4342","ZCTA5 47246"
"8600000US47247","156","ZCTA5 47247"
"8600000US47250","21944","ZCTA5 47250"
"8600000US47260","1911","ZCTA5 47260"
"8600000US47263","236","ZCTA5 47263"
"8600000US47264","1428","ZCTA5 47264"
"8600000US47265","20911","ZCTA5 47265"
"8600000US47270","807","ZCTA5 47270"
"8600000US47272","2041","ZCTA5 47272"
"8600000US47273","1849","ZCTA5 47273"
"8600000US47274","28770","ZCTA5 47274"
"8600000US47280","813","ZCTA5 47280"
"8600000US47281","1324","ZCTA5 47281"
"8600000US47282","289","ZCTA5 47282"
"8600000US47283","3386","ZCTA5 47283"
"8600000US47302","27592","ZCTA5 47302"
"8600000US47303","25365","ZCTA5 47303"
"8600000US47304","30516","ZCTA5 47304"
"8600000US47305","4106","ZCTA5 47305"
"8600000US47306","6189","ZCTA5 47306"
"8600000US47320","4134","ZCTA5 47320"
"8600000US47324","138","ZCTA5 47324"
"8600000US47325","667","ZCTA5 47325"
"8600000US47326","2295","ZCTA5 47326"
"8600000US47327","4597","ZCTA5 47327"
"8600000US47330","5755","ZCTA5 47330"
"8600000US47331","23429","ZCTA5 47331"
"8600000US47334","3263","ZCTA5 47334"
"8600000US47335","761","ZCTA5 47335"
"8600000US47336","3807","ZCTA5 47336"
"8600000US47337","203","ZCTA5 47337"
"8600000US47338","2827","ZCTA5 47338"
"8600000US47339","669","ZCTA5 47339"
"8600000US47340","2914","ZCTA5 47340"
"8600000US47341","2283","ZCTA5 47341"
"8600000US47342","2693","ZCTA5 47342"
"8600000US47344","140","ZCTA5 47344"
"8600000US47345","1448","ZCTA5 47345"
"8600000US47346","4082","ZCTA5 47346"
"8600000US47348","9828","ZCTA5 47348"
"8600000US47351","471","ZCTA5 47351"
"8600000US47352","965","ZCTA5 47352"
"8600000US47353","5879","ZCTA5 47353"
"8600000US47354","1129","ZCTA5 47354"
"8600000US47355","2885","ZCTA5 47355"
"8600000US47356","5781","ZCTA5 47356"
"8600000US47357","1215","ZCTA5 47357"
"8600000US47358","996","ZCTA5 47358"
"8600000US47359","3143","ZCTA5 47359"
"8600000US47360","1546","ZCTA5 47360"
"8600000US47361","135","ZCTA5 47361"
"8600000US47362","30243","ZCTA5 47362"
"8600000US47367","191","ZCTA5 47367"
"8600000US47368","2845","ZCTA5 47368"
"8600000US47369","1343","ZCTA5 47369"
"8600000US47371","12226","ZCTA5 47371"
"8600000US47373","2226","ZCTA5 47373"
"8600000US47374","46875","ZCTA5 47374"
"8600000US47380","2004","ZCTA5 47380"
"8600000US47381","145","ZCTA5 47381"
"8600000US47382","200","ZCTA5 47382"
"8600000US47383","2960","ZCTA5 47383"
"8600000US47384","2000","ZCTA5 47384"
"8600000US47385","1612","ZCTA5 47385"
"8600000US47386","1231","ZCTA5 47386"
"8600000US47387","726","ZCTA5 47387"
"8600000US47388","384","ZCTA5 47388"
"8600000US47390","5310","ZCTA5 47390"
"8600000US47393","1704","ZCTA5 47393"
"8600000US47394","8470","ZCTA5 47394"
"8600000US47396","7030","ZCTA5 47396"
"8600000US47401","41011","ZCTA5 47401"
"8600000US47403","30955","ZCTA5 47403"
"8600000US47404","21026","ZCTA5 47404"
"8600000US47405","4427","ZCTA5 47405"
"8600000US47406","4730","ZCTA5 47406"
"8600000US47408","24776","ZCTA5 47408"
"8600000US47420","135","ZCTA5 47420"
"8600000US47421","27831","ZCTA5 47421"
"8600000US47424","9525","ZCTA5 47424"
"8600000US47427","1093","ZCTA5 47427"
"8600000US47429","7986","ZCTA5 47429"
"8600000US47431","1366","ZCTA5 47431"
"8600000US47432","4537","ZCTA5 47432"
"8600000US47433","4025","ZCTA5 47433"
"8600000US47434","76","ZCTA5 47434"
"8600000US47436","1663","ZCTA5 47436"
"8600000US47437","123","ZCTA5 47437"
"8600000US47438","4798","ZCTA5 47438"
"8600000US47441","9269","ZCTA5 47441"
"8600000US47443","1233","ZCTA5 47443"
"8600000US47446","9990","ZCTA5 47446"
"8600000US47448","7505","ZCTA5 47448"
"8600000US47449","413","ZCTA5 47449"
"8600000US47451","1228","ZCTA5 47451"
"8600000US47452","5359","ZCTA5 47452"
"8600000US47453","498","ZCTA5 47453"
"8600000US47454","7688","ZCTA5 47454"
"8600000US47455","124","ZCTA5 47455"
"8600000US47456","1200","ZCTA5 47456"
"8600000US47457","134","ZCTA5 47457"
"8600000US47458","36","ZCTA5 47458"
"8600000US47459","3795","ZCTA5 47459"
"8600000US47460","11471","ZCTA5 47460"
"8600000US47462","4871","ZCTA5 47462"
"8600000US47464","198","ZCTA5 47464"
"8600000US47465","750","ZCTA5 47465"
"8600000US47467","72","ZCTA5 47467"
"8600000US47468","1250","ZCTA5 47468"
"8600000US47469","1749","ZCTA5 47469"
"8600000US47470","1735","ZCTA5 47470"
"8600000US47471","2727","ZCTA5 47471"
"8600000US47501","17535","ZCTA5 47501"
"8600000US47512","3981","ZCTA5 47512"
"8600000US47513","1841","ZCTA5 47513"
"8600000US47514","1559","ZCTA5 47514"
"8600000US47515","965","ZCTA5 47515"
"8600000US47516","1249","ZCTA5 47516"
"8600000US47519","513","ZCTA5 47519"
"8600000US47520","3267","ZCTA5 47520"
"8600000US47521","927","ZCTA5 47521"
"8600000US47522","246","ZCTA5 47522"
"8600000US47523","3435","ZCTA5 47523"
"8600000US47524","605","ZCTA5 47524"
"8600000US47525","382","ZCTA5 47525"
"8600000US47527","1897","ZCTA5 47527"
"8600000US47528","476","ZCTA5 47528"
"8600000US47529","1042","ZCTA5 47529"
"8600000US47531","1004","ZCTA5 47531"
"8600000US47532","4627","ZCTA5 47532"
"8600000US47535","566","ZCTA5 47535"
"8600000US47536","40","ZCTA5 47536"
"8600000US47537","826","ZCTA5 47537"
"8600000US47541","1224","ZCTA5 47541"
"8600000US47542","9622","ZCTA5 47542"
"8600000US47546","21009","ZCTA5 47546"
"8600000US47550","854","ZCTA5 47550"
"8600000US47551","649","ZCTA5 47551"
"8600000US47552","182","ZCTA5 47552"
"8600000US47553","8495","ZCTA5 47553"
"8600000US47557","1432","ZCTA5 47557"
"8600000US47558","4406","ZCTA5 47558"
"8600000US47561","1588","ZCTA5 47561"
"8600000US47562","4658","ZCTA5 47562"
"8600000US47564","1352","ZCTA5 47564"
"8600000US47567","6021","ZCTA5 47567"
"8600000US47568","834","ZCTA5 47568"
"8600000US47574","148","ZCTA5 47574"
"8600000US47575","976","ZCTA5 47575"
"8600000US47576","388","ZCTA5 47576"
"8600000US47577","1143","ZCTA5 47577"
"8600000US47578","776","ZCTA5 47578"
"8600000US47579","2659","ZCTA5 47579"
"8600000US47580","289","ZCTA5 47580"
"8600000US47581","3883","ZCTA5 47581"
"8600000US47584","179","ZCTA5 47584"
"8600000US47585","592","ZCTA5 47585"
"8600000US47586","10932","ZCTA5 47586"
"8600000US47588","698","ZCTA5 47588"
"8600000US47590","713","ZCTA5 47590"
"8600000US47591","26770","ZCTA5 47591"
"8600000US47596","202","ZCTA5 47596"
"8600000US47597","1023","ZCTA5 47597"
"8600000US47598","3418","ZCTA5 47598"
"8600000US47601","13896","ZCTA5 47601"
"8600000US47610","5195","ZCTA5 47610"
"8600000US47611","1257","ZCTA5 47611"
"8600000US47612","861","ZCTA5 47612"
"8600000US47613","2679","ZCTA5 47613"
"8600000US47615","1611","ZCTA5 47615"
"8600000US47616","364","ZCTA5 47616"
"8600000US47619","1696","ZCTA5 47619"
"8600000US47620","13427","ZCTA5 47620"
"8600000US47630","34423","ZCTA5 47630"
"8600000US47631","2042","ZCTA5 47631"
"8600000US47633","2542","ZCTA5 47633"
"8600000US47634","2382","ZCTA5 47634"
"8600000US47635","5671","ZCTA5 47635"
"8600000US47637","1507","ZCTA5 47637"
"8600000US47638","3577","ZCTA5 47638"
"8600000US47639","4069","ZCTA5 47639"
"8600000US47640","1089","ZCTA5 47640"
"8600000US47648","4373","ZCTA5 47648"
"8600000US47649","1402","ZCTA5 47649"
"8600000US47654","70","ZCTA5 47654"
"8600000US47660","4934","ZCTA5 47660"
"8600000US47665","3637","ZCTA5 47665"
"8600000US47666","1447","ZCTA5 47666"
"8600000US47670","12352","ZCTA5 47670"
"8600000US47683","210","ZCTA5 47683"
"8600000US47708","439","ZCTA5 47708"
"8600000US47710","19527","ZCTA5 47710"
"8600000US47711","31457","ZCTA5 47711"
"8600000US47712","26012","ZCTA5 47712"
"8600000US47713","11032","ZCTA5 47713"
"8600000US47714","34107","ZCTA5 47714"
"8600000US47715","27063","ZCTA5 47715"
"8600000US47720","17413","ZCTA5 47720"
"8600000US47725","15851","ZCTA5 47725"
"8600000US47802","34532","ZCTA5 47802"
"8600000US47803","21102","ZCTA5 47803"
"8600000US47804","11020","ZCTA5 47804"
"8600000US47805","12852","ZCTA5 47805"
"8600000US47807","13045","ZCTA5 47807"
"8600000US47809","2687","ZCTA5 47809"
"8600000US47832","1040","ZCTA5 47832"
"8600000US47833","1010","ZCTA5 47833"
"8600000US47834","19215","ZCTA5 47834"
"8600000US47836","47","ZCTA5 47836"
"8600000US47837","1231","ZCTA5 47837"
"8600000US47838","4081","ZCTA5 47838"
"8600000US47840","1500","ZCTA5 47840"
"8600000US47841","2138","ZCTA5 47841"
"8600000US47842","10085","ZCTA5 47842"
"8600000US47846","638","ZCTA5 47846"
"8600000US47847","1077","ZCTA5 47847"
"8600000US47848","1691","ZCTA5 47848"
"8600000US47849","496","ZCTA5 47849"
"8600000US47850","2456","ZCTA5 47850"
"8600000US47853","134","ZCTA5 47853"
"8600000US47854","849","ZCTA5 47854"
"8600000US47855","546","ZCTA5 47855"
"8600000US47857","571","ZCTA5 47857"
"8600000US47858","698","ZCTA5 47858"
"8600000US47859","1066","ZCTA5 47859"
"8600000US47860","321","ZCTA5 47860"
"8600000US47861","616","ZCTA5 47861"
"8600000US47862","1610","ZCTA5 47862"
"8600000US47863","205","ZCTA5 47863"
"8600000US47865","79","ZCTA5 47865"
"8600000US47866","347","ZCTA5 47866"
"8600000US47868","2937","ZCTA5 47868"
"8600000US47869","137","ZCTA5 47869"
"8600000US47871","220","ZCTA5 47871"
"8600000US47872","8890","ZCTA5 47872"
"8600000US47874","3414","ZCTA5 47874"
"8600000US47876","394","ZCTA5 47876"
"8600000US47879","3302","ZCTA5 47879"
"8600000US47880","67","ZCTA5 47880"
"8600000US47881","465","ZCTA5 47881"
"8600000US47882","8430","ZCTA5 47882"
"8600000US47884","229","ZCTA5 47884"
"8600000US47885","9009","ZCTA5 47885"
"8600000US47901","3518","ZCTA5 47901"
"8600000US47904","16277","ZCTA5 47904"
"8600000US47905","38910","ZCTA5 47905"
"8600000US47906","66972","ZCTA5 47906"
"8600000US47907","0","ZCTA5 47907"
"8600000US47909","39373","ZCTA5 47909"
"8600000US47916","64","ZCTA5 47916"
"8600000US47917","491","ZCTA5 47917"
"8600000US47918","6321","ZCTA5 47918"
"8600000US47920","2414","ZCTA5 47920"
"8600000US47921","1078","ZCTA5 47921"
"8600000US47922","1623","ZCTA5 47922"
"8600000US47923","3494","ZCTA5 47923"
"8600000US47924","141","ZCTA5 47924"
"8600000US47925","203","ZCTA5 47925"
"8600000US47926","1097","ZCTA5 47926"
"8600000US47928","2047","ZCTA5 47928"
"8600000US47929","774","ZCTA5 47929"
"8600000US47930","1094","ZCTA5 47930"
"8600000US47932","5357","ZCTA5 47932"
"8600000US47933","27937","ZCTA5 47933"
"8600000US47940","1433","ZCTA5 47940"
"8600000US47941","1300","ZCTA5 47941"
"8600000US47942","660","ZCTA5 47942"
"8600000US47943","932","ZCTA5 47943"
"8600000US47944","3623","ZCTA5 47944"
"8600000US47946","2044","ZCTA5 47946"
"8600000US47948","1359","ZCTA5 47948"
"8600000US47949","1332","ZCTA5 47949"
"8600000US47950","912","ZCTA5 47950"
"8600000US47951","2252","ZCTA5 47951"
"8600000US47952","2798","ZCTA5 47952"
"8600000US47954","2220","ZCTA5 47954"
"8600000US47955","1088","ZCTA5 47955"
"8600000US47957","1894","ZCTA5 47957"
"8600000US47958","209","ZCTA5 47958"
"8600000US47959","2822","ZCTA5 47959"
"8600000US47960","15003","ZCTA5 47960"
"8600000US47963","1949","ZCTA5 47963"
"8600000US47964","122","ZCTA5 47964"
"8600000US47965","646","ZCTA5 47965"
"8600000US47966","461","ZCTA5 47966"
"8600000US47967","772","ZCTA5 47967"
"8600000US47968","982","ZCTA5 47968"
"8600000US47969","145","ZCTA5 47969"
"8600000US47970","2034","ZCTA5 47970"
"8600000US47971","1865","ZCTA5 47971"
"8600000US47974","1186","ZCTA5 47974"
"8600000US47975","653","ZCTA5 47975"
"8600000US47977","2206","ZCTA5 47977"
"8600000US47978","11793","ZCTA5 47978"
"8600000US47980","1096","ZCTA5 47980"
"8600000US47981","849","ZCTA5 47981"
"8600000US47982","143","ZCTA5 47982"
"8600000US47983","347","ZCTA5 47983"
"8600000US47987","4049","ZCTA5 47987"
"8600000US47989","1281","ZCTA5 47989"
"8600000US47990","1627","ZCTA5 47990"
"8600000US47991","1070","ZCTA5 47991"
"8600000US47992","1465","ZCTA5 47992"
"8600000US47993","3918","ZCTA5 47993"
"8600000US47994","476","ZCTA5 47994"
"8600000US47995","1743","ZCTA5 47995"
"8600000US47997","139","ZCTA5 47997"
"8600000US48001","11986","ZCTA5 48001"
"8600000US48002","3285","ZCTA5 48002"
"8600000US48003","6070","ZCTA5 48003"
"8600000US48005","5379","ZCTA5 48005"
"8600000US48006","4007","ZCTA5 48006"
"8600000US48009","20107","ZCTA5 48009"
"8600000US48014","4256","ZCTA5 48014"
"8600000US48015","8257","ZCTA5 48015"
"8600000US48017","11805","ZCTA5 48017"
"8600000US48021","32353","ZCTA5 48021"
"8600000US48022","2654","ZCTA5 48022"
"8600000US48023","5178","ZCTA5 48023"
"8600000US48025","14543","ZCTA5 48025"
"8600000US48026","14480","ZCTA5 48026"
"8600000US48027","3249","ZCTA5 48027"
"8600000US48028","1190","ZCTA5 48028"
"8600000US48030","16422","ZCTA5 48030"
"8600000US48032","2322","ZCTA5 48032"
"8600000US48033","16064","ZCTA5 48033"
"8600000US48034","12590","ZCTA5 48034"
"8600000US48035","34788","ZCTA5 48035"
"8600000US48036","20980","ZCTA5 48036"
"8600000US48038","41057","ZCTA5 48038"
"8600000US48039","7807","ZCTA5 48039"
"8600000US48040","9956","ZCTA5 48040"
"8600000US48041","4561","ZCTA5 48041"
"8600000US48042","27291","ZCTA5 48042"
"8600000US48043","16305","ZCTA5 48043"
"8600000US48044","52289","ZCTA5 48044"
"8600000US48045","24604","ZCTA5 48045"
"8600000US48047","39415","ZCTA5 48047"
"8600000US48048","7548","ZCTA5 48048"
"8600000US48049","5582","ZCTA5 48049"
"8600000US48050","1653","ZCTA5 48050"
"8600000US48051","17319","ZCTA5 48051"
"8600000US48054","7339","ZCTA5 48054"
"8600000US48059","15123","ZCTA5 48059"
"8600000US48060","40831","ZCTA5 48060"
"8600000US48062","9373","ZCTA5 48062"
"8600000US48063","4070","ZCTA5 48063"
"8600000US48064","4107","ZCTA5 48064"
"8600000US48065","10547","ZCTA5 48065"
"8600000US48066","47388","ZCTA5 48066"
"8600000US48067","24458","ZCTA5 48067"
"8600000US48069","2526","ZCTA5 48069"
"8600000US48070","6238","ZCTA5 48070"
"8600000US48071","29694","ZCTA5 48071"
"8600000US48072","14970","ZCTA5 48072"
"8600000US48073","32798","ZCTA5 48073"
"8600000US48074","9356","ZCTA5 48074"
"8600000US48075","21790","ZCTA5 48075"
"8600000US48076","25386","ZCTA5 48076"
"8600000US48079","12304","ZCTA5 48079"
"8600000US48080","22494","ZCTA5 48080"
"8600000US48081","20635","ZCTA5 48081"
"8600000US48082","16549","ZCTA5 48082"
"8600000US48083","22507","ZCTA5 48083"
"8600000US48084","14231","ZCTA5 48084"
"8600000US48085","24660","ZCTA5 48085"
"8600000US48088","22255","ZCTA5 48088"
"8600000US48089","31978","ZCTA5 48089"
"8600000US48091","31106","ZCTA5 48091"
"8600000US48092","25680","ZCTA5 48092"
"8600000US48093","23037","ZCTA5 48093"
"8600000US48094","18028","ZCTA5 48094"
"8600000US48095","4906","ZCTA5 48095"
"8600000US48096","3739","ZCTA5 48096"
"8600000US48097","5499","ZCTA5 48097"
"8600000US48098","19582","ZCTA5 48098"
"8600000US48101","28200","ZCTA5 48101"
"8600000US48103","53057","ZCTA5 48103"
"8600000US48104","38315","ZCTA5 48104"
"8600000US48105","33905","ZCTA5 48105"
"8600000US48108","26164","ZCTA5 48108"
"8600000US48109","6904","ZCTA5 48109"
"8600000US48111","42313","ZCTA5 48111"
"8600000US48114","19702","ZCTA5 48114"
"8600000US48116","26432","ZCTA5 48116"
"8600000US48117","10124","ZCTA5 48117"
"8600000US48118","12552","ZCTA5 48118"
"8600000US48120","8274","ZCTA5 48120"
"8600000US48122","10727","ZCTA5 48122"
"8600000US48124","31732","ZCTA5 48124"
"8600000US48125","21273","ZCTA5 48125"
"8600000US48126","47465","ZCTA5 48126"
"8600000US48127","36501","ZCTA5 48127"
"8600000US48128","10682","ZCTA5 48128"
"8600000US48130","14420","ZCTA5 48130"
"8600000US48131","6764","ZCTA5 48131"
"8600000US48133","5753","ZCTA5 48133"
"8600000US48134","21408","ZCTA5 48134"
"8600000US48135","27665","ZCTA5 48135"
"8600000US48137","4796","ZCTA5 48137"
"8600000US48138","10371","ZCTA5 48138"
"8600000US48139","206","ZCTA5 48139"
"8600000US48140","3095","ZCTA5 48140"
"8600000US48141","25366","ZCTA5 48141"
"8600000US48143","32","ZCTA5 48143"
"8600000US48144","9952","ZCTA5 48144"
"8600000US48145","3503","ZCTA5 48145"
"8600000US48146","38098","ZCTA5 48146"
"8600000US48150","27127","ZCTA5 48150"
"8600000US48152","31173","ZCTA5 48152"
"8600000US48154","38642","ZCTA5 48154"
"8600000US48157","1436","ZCTA5 48157"
"8600000US48158","7309","ZCTA5 48158"
"8600000US48159","2582","ZCTA5 48159"
"8600000US48160","13785","ZCTA5 48160"
"8600000US48161","26470","ZCTA5 48161"
"8600000US48162","29344","ZCTA5 48162"
"8600000US48164","9175","ZCTA5 48164"
"8600000US48165","6339","ZCTA5 48165"
"8600000US48166","11569","ZCTA5 48166"
"8600000US48167","21534","ZCTA5 48167"
"8600000US48168","21781","ZCTA5 48168"
"8600000US48169","20813","ZCTA5 48169"
"8600000US48170","39963","ZCTA5 48170"
"8600000US48173","12700","ZCTA5 48173"
"8600000US48174","31515","ZCTA5 48174"
"8600000US48176","21447","ZCTA5 48176"
"8600000US48177","218","ZCTA5 48177"
"8600000US48178","29320","ZCTA5 48178"
"8600000US48179","3274","ZCTA5 48179"
"8600000US48180","63131","ZCTA5 48180"
"8600000US48182","21708","ZCTA5 48182"
"8600000US48183","43182","ZCTA5 48183"
"8600000US48184","17643","ZCTA5 48184"
"8600000US48185","47618","ZCTA5 48185"
"8600000US48186","36506","ZCTA5 48186"
"8600000US48187","49148","ZCTA5 48187"
"8600000US48188","41025","ZCTA5 48188"
"8600000US48189","13632","ZCTA5 48189"
"8600000US48190","107","ZCTA5 48190"
"8600000US48191","4054","ZCTA5 48191"
"8600000US48192","25883","ZCTA5 48192"
"8600000US48193","15623","ZCTA5 48193"
"8600000US48195","30047","ZCTA5 48195"
"8600000US48197","61132","ZCTA5 48197"
"8600000US48198","38186","ZCTA5 48198"
"8600000US48201","12814","ZCTA5 48201"
"8600000US48202","16603","ZCTA5 48202"
"8600000US48203","28409","ZCTA5 48203"
"8600000US48204","27997","ZCTA5 48204"
"8600000US48205","44045","ZCTA5 48205"
"8600000US48206","21954","ZCTA5 48206"
"8600000US48207","20252","ZCTA5 48207"
"8600000US48208","10234","ZCTA5 48208"
"8600000US48209","32262","ZCTA5 48209"
"8600000US48210","31017","ZCTA5 48210"
"8600000US48211","7082","ZCTA5 48211"
"8600000US48212","39038","ZCTA5 48212"
"8600000US48213","27712","ZCTA5 48213"
"8600000US48214","22759","ZCTA5 48214"
"8600000US48215","13565","ZCTA5 48215"
"8600000US48216","5645","ZCTA5 48216"
"8600000US48217","8210","ZCTA5 48217"
"8600000US48218","7903","ZCTA5 48218"
"8600000US48219","46931","ZCTA5 48219"
"8600000US48220","22319","ZCTA5 48220"
"8600000US48221","38727","ZCTA5 48221"
"8600000US48223","25336","ZCTA5 48223"
"8600000US48224","44439","ZCTA5 48224"
"8600000US48225","14554","ZCTA5 48225"
"8600000US48226","5302","ZCTA5 48226"
"8600000US48227","45380","ZCTA5 48227"
"8600000US48228","52130","ZCTA5 48228"
"8600000US48229","9556","ZCTA5 48229"
"8600000US48230","16976","ZCTA5 48230"
"8600000US48233","0","ZCTA5 48233"
"8600000US48234","36140","ZCTA5 48234"
"8600000US48235","45063","ZCTA5 48235"
"8600000US48236","30607","ZCTA5 48236"
"8600000US48237","29319","ZCTA5 48237"
"8600000US48238","31743","ZCTA5 48238"
"8600000US48239","35524","ZCTA5 48239"
"8600000US48240","17722","ZCTA5 48240"
"8600000US48242","0","ZCTA5 48242"
"8600000US48243","0","ZCTA5 48243"
"8600000US48301","14127","ZCTA5 48301"
"8600000US48302","15360","ZCTA5 48302"
"8600000US48304","16009","ZCTA5 48304"
"8600000US48306","26691","ZCTA5 48306"
"8600000US48307","41369","ZCTA5 48307"
"8600000US48309","29135","ZCTA5 48309"
"8600000US48310","42766","ZCTA5 48310"
"8600000US48312","32720","ZCTA5 48312"
"8600000US48313","33952","ZCTA5 48313"
"8600000US48314","20245","ZCTA5 48314"
"8600000US48315","26563","ZCTA5 48315"
"8600000US48316","25404","ZCTA5 48316"
